arrival_time,service_start_time,response_time,request_group,source,queue_length_before,queue_length_after,queueing_delay,end_to_end_latency
14.16563700985738,17.44052123395438,17.46585268736063,4,burst_5_n90,20,19,3.2748842240970024,3.3002156775032523
14.175619776935605,17.512521233954384,17.537852687360633,4,burst_5_n90,19,18,3.3369014570187794,3.3622329104250293
14.191463974128432,17.545521233954386,17.570852687360635,4,burst_5_n90,18,17,3.3540572598259537,3.3793887132322036
14.20011083001774,17.67152123395439,17.67652123395439,4,burst_5_n90,17,16,3.47141040393665,3.47641040393665
14.215063928180788,17.69252123395439,17.69752123395439,4,burst_5_n90,16,15,3.477457305773603,3.482457305773603
14.229360563806928,17.719521233954392,17.74485268736064,4,burst_5_n90,15,14,3.490160670147464,3.515492123553714
14.234799573464453,17.746521233954393,17.771852687360642,4,burst_5_n90,14,13,3.5117216604899397,3.5370531138961896
14.240825994748116,17.779521233954394,17.804852687360643,4,burst_5_n90,13,12,3.5386952392062785,3.5640266926125284
14.247444714546567,17.848521233954397,17.853521233954396,4,burst_5_n90,12,11,3.6010765194078296,3.6060765194078295
14.253308481799408,18.058521233954405,18.063521233954404,4,burst_5_n90,11,10,3.805212752154997,3.810212752154997
14.264153177020997,18.085521233954406,18.110852687360655,4,burst_5_n90,10,9,3.8213680569334088,3.8466995103396586
14.270288030072889,18.16052123395441,18.185852687360658,4,burst_5_n90,9,8,3.89023320388152,3.91556465728777
14.278721810832554,18.20852123395441,18.21352123395441,4,burst_5_n90,8,7,3.9297994231218567,3.9347994231218566
14.283009271774205,18.304521233954414,18.309521233954413,4,burst_5_n90,7,6,4.02151196218021,4.0265119621802095
